"customer_key","customer_number","customer_name","age","age_group","customer_segment","last_order","recency","total_orders","total_sales","avg_order_value","total_quantity","total_products","lifespan","monthly_spend"
17397,AW00028396,Rebekah Munoz,49,"40 - 49",new,2013-08-19,157,2,1155,577,2,2,0,0
17398,AW00028397,Cynthia Rana,54,"50 and above",new,2013-05-08,160,2,2419,1209,2,2,0,0
17399,AW00028398,Shawn Lal,58,"50 and above",new,2013-07-09,158,3,72,24,3,3,0,0
17400,AW00028399,Dale Deng,52,"50 and above",new,2013-10-29,155,3,554,184,3,3,0,0
17401,AW00028400,Cedric Anand,58,"50 and above",new,2013-06-08,159,2,777,388,2,2,0,0
17402,AW00028401,Maria Alexander,55,"50 and above",new,2011-03-21,186,1,3375,3375,1,1,0,0
17403,AW00028402,Kristin Kumar,55,"50 and above",new,2013-02-12,163,3,72,24,3,3,0,0
17404,AW00028403,Jaclyn Sharma,44,"40 - 49",new,2013-05-27,160,2,2419,1209,2,2,0,0
17405,AW00028404,Whitney Raman,51,"50 and above",new,2013-10-11,155,5,57,11,5,5,0,0
17406,AW00028405,Erick Malhotra,56,"50 and above",new,2013-08-07,157,2,1155,577,2,2,0,0
17407,AW00028406,Gerald Srini,47,"40 - 49",new,2014-01-24,152,3,101,33,3,3,0,0
17408,AW00028407,Emma Miller,57,"50 and above",new,2011-05-14,184,1,3375,3375,1,1,0,0
17409,AW00028408,Tasha Lal,42,"40 - 49",new,2013-05-06,160,2,23,11,2,2,0,0
17410,AW00028409,Bonnie Rai,43,"40 - 49",new,2013-02-05,163,1,29,29,1,1,0,0
17411,AW00028410,Cheryl Gill,43,"40 - 49",new,2013-02-20,163,3,60,20,3,3,0,0
17412,AW00028411,Jay Rodriguez,43,"40 - 49",new,2013-02-25,163,5,134,26,5,5,0,0
17413,AW00028412,Walter Vazquez,43,"40 - 49",new,2013-02-23,163,3,46,15,3,3,0,0
17414,AW00028413,Dalton Martinez,45,"40 - 49",new,2013-09-19,156,2,23,11,2,2,0,0
17415,AW00028414,Bradley Luo,42,"40 - 49",new,2011-05-21,184,1,3400,3400,1,1,0,0
17416,AW00028415,Melissa Rogers,51,"50 and above",new,2013-05-17,160,3,2428,809,3,3,0,0
17417,AW00028416,Roger Black,51,"50 and above",new,2013-05-30,160,5,2442,488,5,5,0,0
17418,AW00028417,Ashlee Lal,53,"50 and above",new,2013-06-04,159,4,2426,606,4,4,0,0
17419,AW00028418,Kelli Zhu,59,"50 and above",regular,2013-09-22,156,4,4539,1134,4,4,27,168.1111111111111111
17420,AW00028419,Cheryl Suarez,59,"50 and above",regular,2013-09-15,156,4,4564,1141,4,4,26,175.5384615384615385
17421,AW00028420,Tracy Chapman,58,"50 and above",regular,2013-10-13,155,4,4534,1133,4,4,27,167.9259259259259259
17422,AW00028421,Monica Gonzalez,42,"40 - 49",new,2013-06-12,159,3,776,258,3,3,0,0
17423,AW00028422,Joy Moyer,43,"40 - 49",new,2013-12-17,153,2,35,17,2,2,0,0
17424,AW00028423,Victor Ortega,43,"40 - 49",new,2013-03-17,162,2,34,17,2,2,0,0
17425,AW00028424,Neil Romero,44,"40 - 49",new,2013-11-13,154,2,564,282,2,2,0,0
17426,AW00028425,Gilbert Nara,43,"40 - 49",new,2013-11-01,154,4,589,147,4,4,0,0
17427,AW00028426,Melvin Xie,43,"40 - 49",new,2013-10-11,155,3,60,20,3,3,0,0
17428,AW00028427,Yolanda Deng,43,"40 - 49",new,2013-11-11,154,1,540,540,1,1,0,0
17429,AW00028428,Ebony Alvarez,43,"40 - 49",new,2013-11-20,154,2,604,302,2,2,0,0
17430,AW00028429,Devin Bell,44,"40 - 49",new,2013-05-26,160,2,35,17,2,2,0,0
17431,AW00028430,Armando Suarez,45,"40 - 49",new,2013-08-05,157,3,43,14,3,3,0,0
17432,AW00028431,Tyrone Sanz,45,"40 - 49",new,2013-08-21,157,4,198,49,4,4,0,0
17433,AW00028432,Bruce Carlson,45,"40 - 49",new,2013-10-29,155,1,29,29,1,1,0,0
17434,AW00028433,Deborah Shen,44,"40 - 49",new,2013-12-22,153,1,33,33,1,1,0,0
17435,AW00028434,Brian Lauer,45,"40 - 49",new,2013-06-13,159,2,751,375,2,2,0,0
17436,AW00028435,Edwin Liu,44,"40 - 49",new,2014-01-20,152,3,43,14,3,3,0,0
17437,AW00028436,Derrick Carlson,44,"40 - 49",new,2013-10-31,155,4,618,154,4,4,0,0
17438,AW00028437,Mary Smith,44,"40 - 49",new,2013-11-30,154,4,567,141,4,4,0,0
17439,AW00028438,Heidi Sanchez,44,"40 - 49",new,2013-12-04,153,2,575,287,2,2,0,0
17440,AW00028439,Olivia Gray,45,"40 - 49",new,2014-01-16,152,3,60,20,3,3,0,0
17441,AW00028440,Allison Ramirez,45,"40 - 49",new,2013-08-23,157,3,39,13,3,3,0,0
17442,AW00028441,Peter Nath,46,"40 - 49",new,2013-09-19,156,2,37,18,2,2,0,0
17443,AW00028442,Phillip Prasad,46,"40 - 49",new,2013-03-27,162,1,70,70,1,1,0,0
17444,AW00028443,Alfredo Dominguez,45,"40 - 49",new,2011-08-03,181,1,3375,3375,1,1,0,0
17445,AW00028444,Pedro Sai,45,"40 - 49",new,2013-03-20,162,2,124,62,2,2,0,0
17446,AW00028445,Shaun She,45,"40 - 49",new,2013-11-10,154,2,34,17,2,2,0,0
17447,AW00028446,Mayra Subram,45,"40 - 49",new,2013-06-29,159,3,2398,799,3,3,0,0
17448,AW00028447,Dalton Walker,47,"40 - 49",new,2013-05-29,160,1,70,70,1,1,0,0
17449,AW00028448,Katherine Campbell,47,"40 - 49",new,2013-10-03,155,1,21,21,1,1,0,0
17450,AW00028449,Jarred Gill,51,"50 and above",new,2011-08-05,181,1,3375,3375,1,1,0,0
17451,AW00028450,Nelson Martin,59,"50 and above",new,2013-02-12,163,3,69,23,3,3,0,0
17452,AW00028451,Nichole Chander,58,"50 and above",new,2013-11-05,154,2,30,15,2,2,0,0
17453,AW00028452,Alexandra Young,59,"50 and above",new,2013-04-15,161,1,70,70,1,1,0,0
17454,AW00028453,Valerie Lin,60,"50 and above",new,2013-08-03,157,3,36,12,3,3,0,0
17455,AW00028454,Shawna Simpson,54,"50 and above",new,2013-06-28,159,3,89,29,3,3,0,0
17456,AW00028455,Raymond Sara,54,"50 and above",new,2013-05-12,160,3,43,14,3,3,0,0
17457,AW00028456,Todd Xu,54,"50 and above",new,2013-02-04,163,1,70,70,1,1,0,0
17458,AW00028457,Bruce Gonzalez,85,"50 and above",new,2013-12-31,153,1,70,70,1,1,0,0
17459,AW00028458,Casey She,58,"50 and above",new,2011-09-08,180,1,3375,3375,1,1,0,0
17460,AW00028459,Dana Muñoz,62,"50 and above",new,2013-07-30,158,1,21,21,1,1,0,0
17461,AW00028460,Nathan Powell,62,"50 and above",new,2013-03-15,162,2,120,60,2,2,0,0
17462,AW00028461,Joe Dominguez,58,"50 and above",new,2013-11-18,154,2,34,17,2,2,0,0
17463,AW00028462,Kendra Serrano,64,"50 and above",new,2013-03-26,162,1,70,70,1,1,0,0
17464,AW00028463,Emmanuel Arun,63,"50 and above",new,2013-09-07,156,1,21,21,1,1,0,0
17465,AW00028464,Eddie Hernandez,64,"50 and above",new,2013-12-13,153,1,70,70,1,1,0,0
17466,AW00028465,Wendy Serrano,59,"50 and above",new,2013-03-10,162,3,69,23,3,3,0,0
17467,AW00028466,Marco Chandra,64,"50 and above",new,2014-01-08,152,2,120,60,2,2,0,0
17468,AW00028467,Tasha Tang,55,"50 and above",new,2013-10-07,155,3,36,12,3,3,0,0
17469,AW00028468,Melody Harrison,66,"50 and above",new,2013-05-12,160,3,60,20,3,3,0,0
17470,AW00028469,Morgan Green,65,"50 and above",new,2013-10-26,155,3,60,20,3,3,0,0
17471,AW00028470,Tamara Tang,67,"50 and above",new,2011-09-04,180,1,3400,3400,1,1,0,0
17472,AW00028471,Phillip Sullivan,66,"50 and above",new,2011-09-21,180,1,3375,3375,1,1,0,0
17473,AW00028472,Kellie Ramos,82,"50 and above",new,2013-06-25,159,2,750,375,2,2,0,0
17474,AW00028473,Bruce Rodriguez,81,"50 and above",new,2013-09-17,156,1,21,21,1,1,0,0
17475,AW00028474,Terrence Nara,80,"50 and above",new,2013-12-06,153,3,565,188,3,3,0,0
17476,AW00028475,Bruce Ramos,79,"50 and above",new,2013-03-25,162,2,124,62,2,2,0,0
17477,AW00028476,Bradley Xie,73,"50 and above",new,2013-11-04,154,2,120,60,2,2,0,0
17478,AW00028477,Kenneth Tang,79,"50 and above",new,2013-12-04,153,2,549,274,2,2,0,0
17479,AW00028478,Riley Long,77,"50 and above",new,2011-09-10,180,1,3375,3375,1,1,0,0
17480,AW00028479,Marvin Gomez,40,"40 - 49",new,2013-04-21,161,3,831,277,3,3,0,0
17481,AW00028480,Arthur Vazquez,40,"40 - 49",new,2013-05-13,160,1,742,742,1,1,0,0
17482,AW00028481,Kristine Moreno,42,"40 - 49",new,2013-05-20,160,4,778,194,4,4,0,0
17483,AW00028482,Jaime She,43,"40 - 49",new,2013-05-12,160,2,777,388,2,2,0,0
17484,AW00028483,Tara Raje,44,"40 - 49",new,2013-05-22,160,4,765,191,4,4,0,0
17485,AW00028484,Harold Raman,41,"40 - 49",new,2013-05-28,160,4,778,194,4,4,0,0
17486,AW00028485,Bianca Wu,43,"40 - 49",new,2013-05-14,160,2,751,375,2,2,0,0
17487,AW00028486,Rebekah Chandra,42,"40 - 49",new,2013-06-08,159,3,776,258,3,3,0,0
17488,AW00028487,Gerald Gill,42,"40 - 49",new,2013-06-27,159,3,805,268,3,3,0,0
17489,AW00028488,Reginald Travers,43,"40 - 49",new,2013-06-17,159,1,742,742,1,1,0,0
17490,AW00028489,Jeffery Zhu,77,"50 and above",new,2013-07-30,158,3,786,262,3,3,0,0
17491,AW00028490,Krista Ramos,77,"50 and above",new,2013-07-07,158,4,778,194,4,4,0,0
17492,AW00028491,Cassie Jai,59,"50 and above",new,2011-11-19,178,1,3375,3375,1,1,0,0
17493,AW00028492,Bethany Tang,59,"50 and above",new,2011-11-09,178,1,3375,3375,1,1,0,0
17494,AW00028493,Morgan Wilson,59,"50 and above",new,2013-07-30,158,6,814,135,6,6,0,0
17495,AW00028494,Ross Martinez,42,"40 - 49",new,2013-07-19,158,2,751,375,2,2,0,0
17496,AW00028495,Catherine Morgan,60,"50 and above",new,2013-05-07,160,2,120,60,2,2,0,0
17497,AW00028496,Adam Shan,55,"50 and above",new,2013-08-10,157,1,70,70,1,1,0,0
17498,AW00028497,Alvin Yang,60,"50 and above",new,2013-07-07,158,3,776,258,3,3,0,0
17499,AW00028498,Tabitha Ruiz,56,"50 and above",new,2013-02-17,163,2,79,39,2,2,0,0
17500,AW00028499,Lydia Srini,55,"50 and above",new,2013-07-09,158,4,778,194,4,4,0,0
17501,AW00028500,Jermaine Gonzalez,61,"50 and above",new,2013-07-13,158,2,777,388,2,2,0,0
17502,AW00028501,Gerald Perez,61,"50 and above",new,2013-08-25,157,3,786,262,3,3,0,0
17503,AW00028502,Dominique Jordan,61,"50 and above",new,2013-07-31,158,2,777,388,2,2,0,0
17504,AW00028503,Jay Sanz,55,"50 and above",new,2013-12-11,153,4,578,144,4,4,0,0
17505,AW00028504,Reginald Gomez,57,"50 and above",new,2011-12-17,177,1,3375,3375,1,1,0,0
17506,AW00028505,Barbara Xie,63,"50 and above",new,2013-08-22,157,3,827,275,3,3,0,0
17507,AW00028506,Ruth Schmidt,60,"50 and above",regular,2013-10-28,155,4,3213,803,4,4,21,153.0000000000000000
17508,AW00028507,Deanna Suri,61,"50 and above",new,2013-08-20,157,2,777,388,2,2,0,0
17509,AW00028508,Jaime Romero,61,"50 and above",new,2013-12-11,153,2,575,287,2,2,0,0
17510,AW00028509,Audrey Diaz,62,"50 and above",new,2013-08-14,157,2,777,388,2,2,0,0
17511,AW00028510,Gregory Andersen,62,"50 and above",new,2012-01-15,176,1,2071,2071,1,1,0,0
17512,AW00028511,Chase Rivera,45,"40 - 49",new,2013-12-21,153,4,563,140,4,4,0,0
17513,AW00028512,Dwayne Alonso,44,"40 - 49",new,2012-02-21,175,1,2049,2049,1,1,0,0
17514,AW00028513,Molly Fernandez,50,"50 and above",new,2013-08-28,157,4,811,202,4,4,0,0
17515,AW00028514,Lisa Chen,51,"50 and above",new,2013-04-27,161,2,79,39,2,2,0,0
17516,AW00028515,Tony Lal,45,"40 - 49",new,2013-12-19,153,3,565,188,3,3,0,0
17517,AW00028516,Vincent Lin,50,"50 and above",new,2013-12-01,153,3,563,187,3,3,0,0
17518,AW00028517,Troy Gonzalez,51,"50 and above",new,2013-12-28,153,4,578,144,4,4,0,0
17519,AW00028518,Tammy Sanchez,51,"50 and above",new,2013-07-31,158,2,750,375,2,2,0,0
17520,AW00028519,Jésus Ramos,51,"50 and above",new,2012-02-21,175,1,2049,2049,1,1,0,0
17521,AW00028520,Susan Liang,51,"50 and above",regular,2013-11-13,154,3,3226,1075,3,3,21,153.6190476190476190
17522,AW00028521,Bradley Tang,51,"50 and above",new,2013-09-04,156,3,1164,388,3,3,0,0
17523,AW00028522,Rosa Ma,46,"40 - 49",new,2013-09-25,156,4,1198,299,4,4,0,0
17524,AW00028523,Charles James,46,"40 - 49",new,2013-06-16,159,4,2433,608,4,4,0,0
17525,AW00028524,Paula Gill,51,"50 and above",new,2013-06-21,159,3,2398,799,3,3,0,0
17526,AW00028525,Dominic Rodriguez,68,"50 and above",new,2013-12-23,153,2,575,287,2,2,0,0
17527,AW00028526,Luke Yang,62,"50 and above",new,2013-12-21,153,3,60,20,3,3,0,0
17528,AW00028527,Dwayne Rubio,52,"50 and above",new,2013-12-21,153,3,563,187,3,3,0,0
17529,AW00028528,Tasha Chande,47,"40 - 49",new,2013-09-23,156,2,751,375,2,2,0,0
17530,AW00028529,Tara Chande,52,"50 and above",new,2012-02-26,175,1,2049,2049,1,1,0,0
17531,AW00028530,Gavin Powell,52,"50 and above",new,2013-11-29,154,4,589,147,4,4,0,0
17532,AW00028531,Jared Reed,52,"50 and above",new,2013-09-02,156,2,751,375,2,2,0,0
17533,AW00028532,Tony Xie,52,"50 and above",new,2012-02-01,175,1,2071,2071,1,1,0,0
17534,AW00028533,Clayton Sun,50,"50 and above",new,2013-02-03,163,1,5,5,1,1,0,0
17535,AW00028534,Sabrina Romero,55,"50 and above",new,2013-07-17,158,2,604,302,2,2,0,0
17536,AW00028535,Leslie Ferrier,47,"40 - 49",new,2013-02-05,163,4,2433,608,4,4,0,0
17537,AW00028536,Martha Guo,57,"50 and above",new,2013-02-23,163,2,14,7,2,2,0,0
17538,AW00028537,Christian Hayes,94,"50 and above",new,2013-06-11,159,2,40,20,2,2,0,0
17539,AW00028538,Jerome Sanz,47,"40 - 49",new,2013-08-24,157,3,36,12,3,3,0,0
17540,AW00028539,Barbara Zhou,47,"40 - 49",new,2013-04-12,161,2,120,60,2,2,0,0
17541,AW00028540,Leah Zhang,46,"40 - 49",new,2012-02-17,175,1,2049,2049,1,1,0,0
17542,AW00028541,Isabella Perez,46,"40 - 49",new,2012-02-03,175,1,2049,2049,1,1,0,0
17543,AW00028542,Martha Zhao,41,"40 - 49",new,2013-02-18,163,2,79,39,2,2,0,0
17544,AW00028543,Roger Ye,,"50 and above",new,2013-03-30,162,4,108,27,4,4,0,0
17545,AW00028544,Nicolas Shan,41,"40 - 49",new,2013-10-20,155,2,34,17,2,2,0,0
17546,AW00028545,Micheal Ramos,40,"40 - 49",new,2013-06-23,159,3,133,44,3,3,0,0
17547,AW00028546,Alisha Xu,40,"40 - 49",new,2013-06-29,159,2,120,60,2,2,0,0
17548,AW00028547,April Shen,40,"40 - 49",new,2012-02-08,175,1,2049,2049,1,1,0,0
17549,AW00028548,Krista Ortega,40,"40 - 49",new,2013-09-01,156,2,751,375,2,2,0,0
17550,AW00028549,Lydia Subram,46,"40 - 49",new,2013-07-09,158,3,2418,806,3,3,0,0
17551,AW00028550,Wayne Andersen,48,"40 - 49",new,2013-11-11,154,2,124,62,2,2,0,0
17552,AW00028551,Warren Xu,48,"40 - 49",new,2013-05-02,160,1,70,70,1,1,0,0
17553,AW00028552,Holly Subram,48,"40 - 49",new,2013-11-16,154,1,21,21,1,1,0,0
17554,AW00028553,Sabrina Serrano,48,"40 - 49",regular,2013-10-30,155,3,3216,1072,3,3,19,169.2631578947368421
17555,AW00028554,Natalie Sanders,42,"40 - 49",new,2013-09-29,156,2,1155,577,2,2,0,0
17556,AW00028555,Monique Serrano,47,"40 - 49",new,2013-09-29,156,3,1134,378,3,3,0,0
17557,AW00028556,Isabel Gonzales,47,"40 - 49",new,2013-10-24,155,2,1155,577,2,2,0,0
17558,AW00028557,Casey Alvarez,47,"40 - 49",new,2013-07-11,158,2,2419,1209,2,2,0,0
17559,AW00028558,Dawn Stone,49,"40 - 49",new,2013-11-30,154,3,69,23,3,3,0,0
17560,AW00028559,Billy Gutierrez,43,"40 - 49",new,2012-03-10,174,1,2049,2049,1,1,0,0
17561,AW00028560,Peggy Smith,43,"40 - 49",new,2012-03-03,174,1,2071,2071,1,1,0,0
17562,AW00028561,Carlos Kelly,49,"40 - 49",new,2013-11-23,154,2,23,11,2,2,0,0
17563,AW00028562,Phillip Martinez,48,"40 - 49",regular,2013-11-08,154,4,3218,804,4,4,20,160.9000000000000000
17564,AW00028563,Dennis Cai,42,"40 - 49",new,2013-10-08,155,4,1198,299,4,4,0,0
17565,AW00028564,Alisha Deng,43,"40 - 49",new,2013-11-28,154,2,1174,587,2,2,0,0
17566,AW00028565,James Allen,49,"40 - 49",new,2013-12-24,153,3,58,19,3,3,0,0
17567,AW00028566,Colin Sun,49,"40 - 49",new,2014-01-24,152,3,58,19,3,3,0,0
17568,AW00028567,Ann Kapoor,49,"40 - 49",new,2013-10-31,155,1,70,70,1,1,0,0
17569,AW00028568,Daisy Alonso,50,"50 and above",new,2013-11-23,154,2,1145,572,2,2,0,0
17570,AW00028569,Dustin Jai,44,"40 - 49",regular,2013-11-12,154,3,3204,1068,3,3,20,160.2000000000000000
17571,AW00028570,Jenna Turner,49,"40 - 49",new,2013-07-04,158,2,68,34,2,2,0,0
17572,AW00028571,Anna Torres,46,"40 - 49",new,2013-12-20,153,2,29,14,2,2,0,0
17573,AW00028572,Jeffery Ye,47,"40 - 49",new,2013-05-08,160,3,31,10,3,3,0,0
17574,AW00028573,Tyrone Gill,46,"40 - 49",new,2011-04-21,185,1,3578,3578,1,1,0,0
17575,AW00028574,Kayla Flores,46,"40 - 49",new,2011-08-26,181,1,3578,3578,1,1,0,0
17576,AW00028575,Linda Gutierrez,45,"40 - 49",new,2013-09-08,156,1,70,70,1,1,0,0
17577,AW00028576,Sunil Uppal,54,"50 and above",new,2013-10-29,155,2,40,20,2,2,0,0
17578,AW00028577,Austin Harris,54,"50 and above",new,2013-07-23,158,2,7,3,2,2,0,0
17579,AW00028578,Zoe Rogers,43,"40 - 49",new,2014-01-15,152,2,40,20,2,2,0,0
17580,AW00028579,Grace Ross,54,"50 and above",new,2013-12-03,153,2,7,3,2,2,0,0
17581,AW00028580,Aimee Liu,49,"40 - 49",regular,2013-06-09,159,2,4793,2396,2,2,26,184.3461538461538462
17582,AW00028581,Allison Collins,66,"50 and above",new,2013-12-02,153,2,120,60,2,2,0,0
17583,AW00028582,Olivia Hall,66,"50 and above",new,2013-09-28,156,1,35,35,1,1,0,0
17584,AW00028583,Ryan Long,67,"50 and above",new,2011-04-19,185,1,3578,3578,1,1,0,0
17585,AW00028584,Rolando Smith,66,"50 and above",new,2011-04-16,185,1,3578,3578,1,1,0,0
17586,AW00028585,Julian Russell,60,"50 and above",new,2013-08-19,157,1,35,35,1,1,0,0
17587,AW00028586,Gabriel Diaz,61,"50 and above",new,2011-04-18,185,1,3578,3578,1,1,0,0
17588,AW00028587,Xavier Harris,67,"50 and above",new,2011-04-11,185,1,3578,3578,1,1,0,0
17589,AW00028588,Emma Griffin,66,"50 and above",new,2011-04-13,185,1,3578,3578,1,1,0,0
17590,AW00028589,John Walker,54,"50 and above",new,2013-04-10,161,1,70,70,1,1,0,0
17591,AW00028590,Gabriel Jai,65,"50 and above",new,2013-03-19,162,2,59,29,2,2,0,0
17592,AW00028591,Mary Collins,65,"50 and above",new,2013-07-27,158,1,35,35,1,1,0,0
17593,AW00028592,Alyssa Johnson,65,"50 and above",new,2013-12-14,153,1,35,35,1,1,0,0
17594,AW00028593,Faith Peterson,66,"50 and above",new,2013-12-13,153,1,35,35,1,1,0,0
17595,AW00028594,Sydney Cooper,60,"50 and above",new,2013-08-13,157,1,50,50,1,1,0,0
17596,AW00028595,Xavier James,66,"50 and above",new,2013-04-09,161,1,50,50,1,1,0,0
17597,AW00028596,Haley Butler,65,"50 and above",new,2013-12-14,153,1,8,8,1,1,0,0
17598,AW00028597,Brianna Harris,65,"50 and above",new,2013-04-18,161,1,8,8,1,1,0,0
17599,AW00028598,Wyatt Russell,65,"50 and above",new,2011-04-02,185,1,3578,3578,1,1,0,0
17600,AW00028599,Stephanie Perry,55,"50 and above",new,2013-04-28,161,1,8,8,1,1,0,0
17601,AW00028600,Destiny Clark,55,"50 and above",new,2013-03-30,162,2,120,60,2,2,0,0
17602,AW00028601,Christian Gonzales,65,"50 and above",new,2013-04-03,161,1,8,8,1,1,0,0
17603,AW00028602,Isabella Morgan,64,"50 and above",new,2013-10-17,155,3,144,48,3,3,0,0
17604,AW00028603,Brian Bell,59,"50 and above",new,2013-09-03,156,1,8,8,1,1,0,0
17605,AW00028604,Allison James,64,"50 and above",new,2013-02-05,163,1,8,8,1,1,0,0
17606,AW00028605,Caleb Coleman,59,"50 and above",new,2013-08-22,157,1,8,8,1,1,0,0
17607,AW00028606,Joshua Wilson,64,"50 and above",new,2013-03-11,162,1,8,8,1,1,0,0
17608,AW00028607,Hunter Sharma,64,"50 and above",new,2013-01-29,164,1,8,8,1,1,0,0
17609,AW00028608,Brian Richardson,64,"50 and above",new,2013-11-12,154,2,79,39,2,2,0,0
17610,AW00028609,Jose Harris,64,"50 and above",new,2013-10-16,155,3,64,21,3,3,0,0
17611,AW00028610,Jacqueline Bailey,64,"50 and above",new,2013-10-11,155,1,9,9,1,1,0,0
17612,AW00028611,Christian Alexander,64,"50 and above",new,2013-03-16,162,1,9,9,1,1,0,0
17613,AW00028612,Gabriel Roberts,64,"50 and above",new,2013-06-13,159,1,9,9,1,1,0,0
17614,AW00028613,James Campbell,64,"50 and above",new,2013-11-25,154,1,9,9,1,1,0,0
17615,AW00028614,Luis Jenkins,63,"50 and above",new,2013-05-15,160,1,9,9,1,1,0,0
17616,AW00028615,Jonathan Flores,52,"50 and above",new,2013-05-03,160,1,9,9,1,1,0,0
17617,AW00028616,Sarah Harris,52,"50 and above",new,2013-12-03,153,1,120,120,1,1,0,0
17618,AW00028617,Noah Davis,63,"50 and above",new,2013-12-17,153,3,179,59,3,3,0,0
17619,AW00028618,Katelyn Bailey,57,"50 and above",new,2011-05-24,184,1,3578,3578,1,1,0,0
17620,AW00028619,Brianna Bailey,63,"50 and above",new,2011-05-14,184,1,3578,3578,1,1,0,0
17621,AW00028620,Cole Richardson,57,"50 and above",new,2011-08-11,181,1,3578,3578,1,1,0,0
17622,AW00028621,Kristen Liu,57,"50 and above",new,2011-05-16,184,1,3578,3578,1,1,0,0
17623,AW00028622,Julia Cooper,51,"50 and above",new,2013-08-15,157,4,88,22,4,4,0,0
17624,AW00028623,Marcus Turner,57,"50 and above",new,2013-03-22,162,2,27,13,2,2,0,0
17625,AW00028624,Carson Jenkins,62,"50 and above",new,2011-08-17,181,1,3578,3578,1,1,0,0
17626,AW00028625,Logan Griffin,62,"50 and above",new,2011-05-27,184,1,3578,3578,1,1,0,0
17627,AW00028626,Bailey Hernandez,45,"40 - 49",new,2011-08-26,181,1,3578,3578,1,1,0,0
17628,AW00028627,Edward Collins,61,"50 and above",new,2011-05-04,184,1,3578,3578,1,1,0,0
17629,AW00028628,Courtney Phillips,62,"50 and above",new,2011-05-08,184,1,3578,3578,1,1,0,0
17630,AW00028629,Cynthia Madan,61,"50 and above",new,2011-05-11,184,1,3578,3578,1,1,0,0
17631,AW00028630,Jack Zimmerman,55,"50 and above",new,2011-08-02,181,1,3578,3578,1,1,0,0
17632,AW00028631,Isaiah Phillips,48,"40 - 49",new,2013-02-10,163,3,144,48,3,3,0,0
17633,AW00028632,Kathryn Nath,47,"40 - 49",new,2013-05-04,160,2,75,37,2,2,0,0
17634,AW00028633,Christina Howard,47,"40 - 49",new,2013-04-27,161,3,188,62,3,3,0,0
17635,AW00028634,Nathan Mitchell,48,"40 - 49",new,2014-01-23,152,5,127,25,5,5,0,0
17636,AW00028635,Levi Gonzalez,42,"40 - 49",new,2011-05-17,184,1,3578,3578,1,1,0,0
17637,AW00028636,Victoria Bryant,48,"40 - 49",new,2013-12-26,153,3,79,26,3,3,0,0
17638,AW00028637,Brandon Lee,47,"40 - 49",new,2013-09-24,156,3,31,10,3,3,0,0
17639,AW00028638,Alexandra Thompson,47,"40 - 49",new,2013-04-07,161,3,38,12,3,3,0,0
17640,AW00028639,Jacqueline Morgan,47,"40 - 49",new,2013-06-26,159,4,190,47,4,4,0,0
17641,AW00028640,Bryce Cook,49,"40 - 49",new,2013-07-23,158,1,70,70,1,1,0,0
17642,AW00028641,Brittany Butler,44,"40 - 49",new,2013-09-08,156,3,84,28,3,3,0,0
17643,AW00028642,Lauren Ward,49,"40 - 49",new,2013-06-13,159,2,27,13,2,2,0,0
17644,AW00028643,Xavier Gray,44,"40 - 49",new,2011-05-19,184,1,3578,3578,1,1,0,0
17645,AW00028644,Martha Chow,43,"40 - 49",new,2011-05-12,184,1,3578,3578,1,1,0,0
17646,AW00028645,Martin Fernandez,49,"40 - 49",new,2011-05-05,184,1,3578,3578,1,1,0,0
17647,AW00028646,Alexis Moore,48,"40 - 49",new,2011-08-20,181,1,3578,3578,1,1,0,0
17648,AW00028647,Hannah Foster,43,"40 - 49",new,2011-08-20,181,1,3578,3578,1,1,0,0
17649,AW00028648,Dylan Harris,48,"40 - 49",new,2011-08-01,181,1,3578,3578,1,1,0,0
17650,AW00028649,Nathan Martinez,48,"40 - 49",new,2011-05-24,184,1,3578,3578,1,1,0,0
17651,AW00028650,Jessica Clark,51,"50 and above",new,2011-05-08,184,1,3578,3578,1,1,0,0
17652,AW00028651,Lauren Brown,51,"50 and above",new,2011-05-12,184,1,3578,3578,1,1,0,0
17653,AW00028652,Mariah Murphy,50,"50 and above",new,2011-09-09,180,1,3578,3578,1,1,0,0
17654,AW00028653,Grace Williams,50,"50 and above",new,2011-05-02,184,1,3578,3578,1,1,0,0
17655,AW00028654,Miguel Nelson,50,"50 and above",new,2011-05-08,184,1,3578,3578,1,1,0,0
17656,AW00028655,Devin Smith,51,"50 and above",new,2011-05-08,184,1,3578,3578,1,1,0,0
17657,AW00028656,Lucas Murphy,51,"50 and above",new,2011-08-29,181,1,3578,3578,1,1,0,0
17658,AW00028657,Ryan Hayes,51,"50 and above",new,2011-05-26,184,1,3578,3578,1,1,0,0
